Epoch,Mean Dice Score,DiceCortical,DiceTrabecular
0,0.648249626159668,0.44656386971473694,0.8499352931976318
1,0.6089019179344177,0.33458343148231506,0.8832204341888428
1,0.617527961730957,0.4051046669483185,0.8299513459205627
1,0.6451411247253418,0.46191686391830444,0.8283654451370239
1,0.6305381059646606,0.41967537999153137,0.8414008617401123
1,0.6399931311607361,0.42851927876472473,0.8514670133590698
2,0.6342653632164001,0.4244711995124817,0.8440596461296082
2,0.5996553897857666,0.34531697630882263,0.8539937734603882
2,0.6067771911621094,0.38554647564888,0.8280078768730164
2,0.621363639831543,0.38826069235801697,0.8544666767120361
2,0.6182577013969421,0.38233378529548645,0.8541815280914307
3,0.5996343493461609,0.34338510036468506,0.8558834791183472
3,0.6101009845733643,0.3715313673019409,0.8486706018447876
3,0.6119982600212097,0.3567318022251129,0.8672646284103394
3,0.6231981515884399,0.3994186818599701,0.8469775915145874
3,0.592657208442688,0.3349548280239105,0.8503595590591431
4,0.6285401582717896,0.40969374775886536,0.8473865389823914
4,0.6232904195785522,0.3935067355632782,0.8530741333961487
4,0.6120833158493042,0.39909303188323975,0.8250735998153687
4,0.6242602467536926,0.4349222481250763,0.8135982155799866
4,0.613266110420227,0.39086592197418213,0.8356662392616272
5,0.629530131816864,0.42760178446769714,0.8314583897590637
5,0.6064910888671875,0.38311871886253357,0.8298636078834534
5,0.6145892143249512,0.3724973499774933,0.8566811084747314
5,0.6307841539382935,0.44359487295150757,0.8179733157157898
5,0.6217952966690063,0.38491833209991455,0.8586723208427429
6,0.6713984608650208,0.501011848449707,0.8417850732803345
6,0.6318939924240112,0.43978026509284973,0.8240077495574951
6,0.7099873423576355,0.5898559093475342,0.8301187753677368
6,0.6367205381393433,0.460288941860199,0.8131521940231323
6,0.6508423089981079,0.4723474979400635,0.8293370008468628
7,0.6458663940429688,0.4468368589878082,0.8448960185050964
7,0.6144187450408936,0.379330039024353,0.8495075106620789
7,0.7002975344657898,0.5645558834075928,0.8360391855239868
7,0.6663099527359009,0.47271037101745605,0.8599093556404114
7,0.7264195084571838,0.6126272082328796,0.840211808681488
8,0.6796160340309143,0.508691132068634,0.8505409359931946
8,0.7024238109588623,0.5571109652519226,0.8477367162704468
8,0.6912575364112854,0.528180718421936,0.8543341755867004
8,0.6402871012687683,0.42918628454208374,0.8513878583908081
8,0.6869953274726868,0.5646623373031616,0.8093282580375671
9,0.6522176265716553,0.4561852812767029,0.8482498526573181
9,0.6550209522247314,0.4498666226863861,0.8601753115653992
9,0.6720479130744934,0.5071475505828857,0.8369482755661011
9,0.671123206615448,0.5171429514884949,0.8251034617424011
9,0.6616321802139282,0.5064978003501892,0.8167663812637329
10,0.6613691449165344,0.4804544746875763,0.8422838449478149
10,0.6693978905677795,0.5127817988395691,0.82601398229599
10,0.6710013151168823,0.5211410522460938,0.8208616971969604
10,0.6560142636299133,0.5035189986228943,0.8085095882415771
10,0.6582881808280945,0.4702121317386627,0.8463643193244934
11,0.709907591342926,0.519736647605896,0.900078535079956
11,0.6787687540054321,0.4365382790565491,0.92099928855896
11,0.6717299818992615,0.42237672209739685,0.9210832715034485
11,0.6732237935066223,0.41731640696525574,0.929131031036377
11,0.684823215007782,0.46061578392982483,0.9090306758880615
12,0.6812992691993713,0.4356374740600586,0.9269611239433289
12,0.6508446931838989,0.36809855699539185,0.9335907697677612
12,0.6852160096168518,0.4377904236316681,0.9326415061950684
12,0.6777466535568237,0.4272088408470154,0.9282844066619873
12,0.6712311506271362,0.40436989068984985,0.9380925297737122
13,0.7082623839378357,0.46373024582862854,0.95279461145401
13,0.7020856142044067,0.47166913747787476,0.9325020909309387
13,0.7018128037452698,0.46133559942245483,0.9422898292541504
13,0.67581707239151,0.4154900908470154,0.9361440539360046
13,0.732380211353302,0.5258513689041138,0.9389091730117798
14,0.733566403388977,0.5119220614433289,0.9552107453346252
14,0.6937134861946106,0.43835321068763733,0.949073851108551
14,0.759743869304657,0.5539852976799011,0.9655023813247681
14,0.7241886854171753,0.47681766748428345,0.9715597629547119
14,0.766416609287262,0.5673866271972656,0.9654464721679688
15,0.7404053807258606,0.5365104079246521,0.9443003535270691
15,0.8031200766563416,0.6421496868133545,0.9640905261039734
15,0.7845896482467651,0.6107547283172607,0.9584246277809143
15,0.8039351105690002,0.6303966045379639,0.9774735569953918
15,0.8222612142562866,0.678665041923523,0.9658573865890503
16,0.7387597560882568,0.5171209573745728,0.9603985548019409
16,0.781332790851593,0.6117071509361267,0.9509583711624146
16,0.7793703675270081,0.5934287905693054,0.9653118848800659
16,0.7606228590011597,0.5686485767364502,0.9525972604751587
16,0.7921603322029114,0.6246015429496765,0.9597192406654358
17,0.818886935710907,0.6849526762962341,0.9528211355209351
17,0.8322498202323914,0.7122635245323181,0.9522360563278198
17,0.847212553024292,0.7403618097305298,0.9540634155273438
17,0.835378110408783,0.7087762951850891,0.9619799256324768
17,0.8485327363014221,0.7271155714988708,0.9699497818946838
18,0.79517662525177,0.6339077353477478,0.9564455151557922
18,0.8362494111061096,0.7033606171607971,0.9691382050514221
18,0.8049100041389465,0.6463621854782104,0.9634579420089722
18,0.8435083031654358,0.7203928232192993,0.9666237831115723
18,0.8168712854385376,0.6886191964149475,0.9451233148574829
19,0.850000262260437,0.7270978093147278,0.972902774810791
19,0.8907437324523926,0.8160219788551331,0.9654653072357178
19,0.8858720660209656,0.8024016618728638,0.9693424105644226
19,0.8782334327697754,0.7831193804740906,0.9733473062515259
19,0.8009446263313293,0.6273947954177856,0.9744945168495178
20,0.8833828568458557,0.7872279286384583,0.9795377850532532
20,0.9183294773101807,0.8651224374771118,0.9715365171432495
20,0.8757768869400024,0.7788453698158264,0.9727084040641785
20,0.8865081667900085,0.7944170236587524,0.9785992503166199
20,0.8159281015396118,0.6635138988494873,0.968342125415802
21,0.8378666639328003,0.7180970311164856,0.9576364159584045
21,0.8529495596885681,0.7419465780258179,0.9639526009559631
21,0.8443788290023804,0.7384880781173706,0.9502696990966797
21,0.8501007556915283,0.7408474683761597,0.959354043006897
21,0.8826948404312134,0.7932873368263245,0.9721023440361023
22,0.898762583732605,0.8305400013923645,0.9669853448867798
22,0.8258041739463806,0.6846058964729309,0.9670025110244751
22,0.8749334216117859,0.7777197957038879,0.9721471667289734
22,0.9351024627685547,0.894761323928833,0.9754434823989868
22,0.898542046546936,0.8193953037261963,0.9776888489723206
23,0.8672162294387817,0.7618424892425537,0.9725899696350098
23,0.8814791440963745,0.786608874797821,0.9763495326042175
23,0.8795197606086731,0.7824613451957703,0.9765782952308655
23,0.8649889230728149,0.7553471922874451,0.9746305346488953
23,0.9084331393241882,0.8449882864952087,0.9718780517578125
24,0.8862893581390381,0.8085318207740784,0.9640469551086426
24,0.9120707511901855,0.8545963168144226,0.9695451259613037
24,0.8721659779548645,0.7709421515464783,0.9733899235725403
24,0.8600600957870483,0.7598861455917358,0.9602339863777161
24,0.9145911931991577,0.8546110391616821,0.9745713472366333
25,0.9172415733337402,0.8714924454689026,0.9629906415939331
25,0.8875243067741394,0.8099214434623718,0.9651272296905518
25,0.846815288066864,0.7277514934539795,0.9658790826797485
25,0.8902765512466431,0.8170616030693054,0.9634913206100464
25,0.9024007320404053,0.8499310612678528,0.9548702836036682
26,0.88657546043396,0.8004070520401001,0.9727438688278198
26,0.8882492780685425,0.8024245500564575,0.974074125289917
26,0.8925282955169678,0.8265809416770935,0.9584755897521973
26,0.8921552300453186,0.8205897808074951,0.9637206196784973
26,0.8737943172454834,0.7972336411476135,0.950355052947998
27,0.8185921907424927,0.7267408967018127,0.9104434251785278
27,0.8569902777671814,0.8133618831634521,0.9006187319755554
27,0.8471749424934387,0.7711583971977234,0.9231915473937988
27,0.8240122199058533,0.7465041279792786,0.9015203714370728
27,0.814154863357544,0.7310066819190979,0.8973031044006348
28,0.8178225159645081,0.6653556823730469,0.9702892899513245
28,0.8641468286514282,0.7662588357925415,0.9620349407196045
28,0.8773696422576904,0.7808901071548462,0.9738494157791138
28,0.8894385099411011,0.7975262403488159,0.9813507795333862
28,0.8700725436210632,0.7650853991508484,0.9750596880912781
29,0.8337000608444214,0.714124858379364,0.9532754421234131
29,0.8718453049659729,0.7834650278091431,0.9602254033088684
29,0.8889404535293579,0.8089706897735596,0.968910276889801
29,0.8789577484130859,0.7868909239768982,0.9710245728492737
29,0.8970006704330444,0.8207151293754578,0.9732863306999207
30,0.907316267490387,0.8326870203018188,0.9819455146789551
30,0.9361688494682312,0.8938227295875549,0.9785151481628418
30,0.9160892367362976,0.8523713946342468,0.9798071980476379
30,0.9263412356376648,0.8738255500793457,0.9788568019866943
30,0.9388127326965332,0.9043285250663757,0.9732968807220459
31,0.9265919923782349,0.8748951554298401,0.9782888293266296
31,0.9451593160629272,0.913750410079956,0.9765682220458984
31,0.9221082925796509,0.8605483770370483,0.9836681485176086
