Epoch,Mean Dice Score,DiceCortical,DiceTrabecular
40,0.9487884044647217,0.9771305322647095,0.9204464554786682
40,0.9572029709815979,0.9786434173583984,0.9357624650001526
40,0.9713812470436096,0.9873448610305786,0.9554177522659302
40,0.9523804783821106,0.9760615825653076,0.9286993145942688
40,0.9563844203948975,0.9804456830024719,0.9323232173919678
41,0.9629474878311157,0.982867419719696,0.9430273771286011
41,0.9638620615005493,0.9847095012664795,0.9430146217346191
41,0.9649966955184937,0.98072749376297,0.9492658376693726
41,0.9724066853523254,0.9869933128356934,0.9578201770782471
41,0.9720207452774048,0.9847336411476135,0.959307849407196
42,0.9431354999542236,0.9731576442718506,0.9131133556365967
42,0.9414392709732056,0.971155047416687,0.9117234349250793
42,0.95246422290802,0.9830665588378906,0.9218618869781494
42,0.9537491798400879,0.9834448099136353,0.924053430557251
42,0.9555379748344421,0.9722998142242432,0.9387761950492859
43,0.9523521661758423,0.9892234802246094,0.91548091173172
43,0.9541062116622925,0.9909660816192627,0.9172463417053223
43,0.9535172581672668,0.9833871722221375,0.923647403717041
43,0.9479028582572937,0.9848020076751709,0.911003828048706
43,0.9501155018806458,0.983421802520752,0.9168092608451843
44,0.9553435444831848,0.9782456159591675,0.9324414730072021
44,0.9585399627685547,0.9712485074996948,0.9458313584327698
44,0.95348060131073,0.9746683239936829,0.9322928190231323
44,0.9599815607070923,0.9790657758712769,0.9408972859382629
44,0.9595521092414856,0.9835010766983032,0.9356033205986023
45,0.9456941485404968,0.9750868082046509,0.9163014888763428
45,0.9430731534957886,0.9848266839981079,0.901319682598114
45,0.942139208316803,0.9791048169136047,0.9051734805107117
45,0.9615139961242676,0.9836022853851318,0.9394255876541138
45,0.9585239291191101,0.9770089387893677,0.9400389790534973
46,0.9285023808479309,0.9780369997024536,0.878967821598053
46,0.9415879249572754,0.9897978901863098,0.8933780193328857
46,0.9286206364631653,0.9820114970207214,0.8752297163009644
46,0.9355093836784363,0.9897685050964355,0.8812502026557922
46,0.9503916501998901,0.991704523563385,0.90907883644104
47,0.9713599681854248,0.9882423877716064,0.9544774293899536
47,0.9631686210632324,0.9809399247169495,0.9453972578048706
47,0.9663289189338684,0.9823991656303406,0.9502586126327515
47,0.9665151238441467,0.9843052625656128,0.9487249255180359
47,0.9551084041595459,0.9792871475219727,0.9309297800064087
48,0.9598484635353088,0.9811749458312988,0.9385219812393188
48,0.9549368619918823,0.9728860855102539,0.9369877576828003
48,0.9524190425872803,0.9668894410133362,0.9379487037658691
48,0.9545839428901672,0.9709467887878418,0.9382212162017822
48,0.9666958451271057,0.9828590154647827,0.9505326747894287
49,0.9682512879371643,0.9840914607048035,0.9524110555648804
49,0.9660946130752563,0.9835765361785889,0.9486127495765686
49,0.9729147553443909,0.985541582107544,0.9602877497673035
49,0.9674583673477173,0.9854596257209778,0.949457049369812
49,0.955784797668457,0.9820897579193115,0.9294797778129578
50,0.9449453949928284,0.9902908205986023,0.899600088596344
50,0.9696714282035828,0.9908645153045654,0.9484782218933105
50,0.960716962814331,0.9893868565559387,0.9320469498634338
50,0.9710849523544312,0.9883796572685242,0.9537903070449829
50,0.9702264666557312,0.984281063079834,0.9561718702316284
51,0.9538065195083618,0.9865692257881165,0.9210436940193176
51,0.9531913995742798,0.9916162490844727,0.9147665500640869
51,0.9418158531188965,0.9875739216804504,0.896057665348053
51,0.9385489225387573,0.9904205203056335,0.8866773843765259
51,0.9596735239028931,0.9936529397964478,0.9256941080093384
52,0.9600728154182434,0.980538547039032,0.9396072626113892
52,0.9636690616607666,0.9843180775642395,0.9430200457572937
52,0.973061203956604,0.9902724027633667,0.9558499455451965
52,0.9640986919403076,0.9864919185638428,0.9417055249214172
52,0.9559545516967773,0.9908548593521118,0.9210542440414429
53,0.9619515538215637,0.9834156036376953,0.9404875040054321
53,0.9642009735107422,0.9841052889823914,0.9442965984344482
53,0.9599168300628662,0.9802523255348206,0.9395813941955566
53,0.9601525068283081,0.9804187417030334,0.9398862719535828
53,0.9654169678688049,0.989129364490509,0.9417043924331665
54,0.9497212171554565,0.9713584184646606,0.928084135055542
54,0.9565460681915283,0.982711672782898,0.9303804636001587
54,0.9706717133522034,0.9917357563972473,0.9496076107025146
54,0.9607218503952026,0.9882417321205139,0.9332019686698914
54,0.9733133912086487,0.9931708574295044,0.9534558057785034
55,0.9601767063140869,0.9873716235160828,0.9329819679260254
55,0.9651005268096924,0.9862914681434631,0.9439095258712769
55,0.9670615196228027,0.9870251417160034,0.9470978379249573
55,0.9554194211959839,0.982947826385498,0.9278911352157593
55,0.9508802890777588,0.981590986251831,0.9201697111129761
56,0.9590231776237488,0.9846339821815491,0.9334123730659485
56,0.9584963917732239,0.9900471568107605,0.9269455671310425
56,0.9499841928482056,0.9813264012336731,0.9186419248580933
56,0.9650800228118896,0.990423321723938,0.9397366642951965
56,0.9619562029838562,0.985938549041748,0.9379738569259644
57,0.9356448650360107,0.9846394658088684,0.8866502642631531
57,0.956473171710968,0.9888428449630737,0.9241034984588623
57,0.9414441585540771,0.9779263734817505,0.9049620628356934
57,0.9524323344230652,0.986520528793335,0.918344259262085
57,0.9409955143928528,0.9755352139472961,0.9064558148384094
58,0.9581212997436523,0.9885764122009277,0.927666187286377
58,0.9684674739837646,0.9915514588356018,0.945383608341217
58,0.9328033924102783,0.9883370399475098,0.8772698640823364
58,0.9554160237312317,0.9864623546600342,0.9243695735931396
58,0.9632447361946106,0.9915350675582886,0.9349544048309326
59,0.9581799507141113,0.9881292581558228,0.9282306432723999
59,0.9418976902961731,0.9877461194992065,0.8960490822792053
59,0.9577848315238953,0.9919413328170776,0.9236283898353577
59,0.9694620966911316,0.9897261261940002,0.9491980075836182
59,0.9531399011611938,0.9773427844047546,0.9289371371269226
60,0.9609686136245728,0.9781859517097473,0.9437512159347534
60,0.9619176387786865,0.9814518690109253,0.9423834681510925
60,0.9585680961608887,0.9871112704277039,0.9300248622894287
60,0.9755871891975403,0.9885018467903137,0.9626725316047668
60,0.976556122303009,0.988258957862854,0.9648533463478088
61,0.9484443664550781,0.9909504055976868,0.9059382677078247
61,0.954887866973877,0.9912436008453369,0.9185320734977722
61,0.9483636617660522,0.9919612407684326,0.9047660827636719
61,0.9451221227645874,0.9886313080787659,0.9016129970550537
61,0.9354909658432007,0.9828928709030151,0.8880890607833862
